OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Species name
5295f710a2863493c3fa6f5d104b7f85,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,,,,B2M28
0737f3b79d2fe0b64932832fc2e2b87d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
9afba855c6d57c9ce598d7c97fe8ee5c,Bacteria,Proteobacteria,,,,,,Proteobacteria
3df731ae8b559566e7b736666adc4268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
2be6a61d523e017b5925150c07022fc5,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome,metagenome
6d09a74695aea9ab8ef2d423c9a79400,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,,,,Microtrichales
0ac64ebb10fa44495bc3455196a939fe,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter
fb8013265bfe4300ab1f0dc436d24d16,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter,,Algibacter
458858b6e174dfd1e0f0e9591a586fd7,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,,Desulfatiglans
1b058b088305e38f07dedbdbb67d0350,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
824461acb68c3c523788052d1f3e520e,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium PCC-6307,,Cyanobium PCC-6307
50c1adc394d69456bab0180bd2d25d57,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,Sediminibacterium
0346d96a848d0a59f49241d81e485d0c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,,Hyphomonas
3d216411c1e7532979a3c7cfd4accca6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,Novosphingobium
d07e6628eff59ea8b027390b874e0a5c,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylobacter,,Methylobacter
87936ddcccdbf8a98f00aa1b9a07d8ed,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,,Nitrospina
980997c2b537c61c4f272c7fef321a80,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,,Arenibacter
9cfb89b1a4f17a815dd1c36557343fde,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,,,Cellulomonadaceae
15b87b63f7bbff199101e168162e0b7f,Bacteria,Actinobacteria,Actinobacteria,PeM15,,,,PeM15
2370becc818af9ccf2faad5746b3029b,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,,Marinobacter
3cc01dc2a6d62db10466cc9912d8f23e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
40832d8b1a7821494b4ca5823457df13,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Paramoritella,,Paramoritella
701cfea05a8c0da882aee34fda535f14,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
6f4e8d53540daa897094612f2e212f68,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
04b4ed8ceabf387ba2caa3e54509965d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
68d5dae5859aebd9377917f13a903886,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphobacterium,,Hyphobacterium
027c8f8661730ea6198726ace765992d,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,,,Blastocatellaceae
96533bb916d7cdbad519d2d20a9e14a9,Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,,,,,BD2-11 terrestrial group
e30c7c13ef242e170fa9bba684be293e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,,Tenacibaculum
3eedfb270600b86262f39434b349a381,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
7bf3b631dfe60cde6a4c6db1482b1db5,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteria bacterium SG-13,,Flavobacteria bacterium SG-13
0e557326df2f24bc83171289a7e3eacf,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,,,Lentimicrobiaceae
e0f384945958d6cf417e96609efc6ab0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sediminimonas,,Sediminimonas
7237aa7861b10c6a197951fdd697ae62,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,,Micavibrionaceae
ec64c01a517857da78a857838d658893,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Candidatus Competibacter,,Candidatus Competibacter
ae1c8acafd0f5311b02ff603be1d9aa0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,,Roseibacillus
1716e9c38beb131e1fa2c0939e668f0b,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,,Lentimonas
e1fd3021d3a575be0f39c08669fbc821,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga,,Fulvivirga
41b31e5157b8f7cc4a97f75ffd2721c2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,,,T34
8e1d9e4e9c63ba3f9d4694a872737f1c,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,,Rubritalea
1c346718939a98ae4d4420622e5212c3,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,,,Methylomonaceae
a24f569aafc42a1e0de16468a675f0e4,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,,Dokdonia
a12c93d9375a74ab6be2defa210ffa02,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
b16b5dd62fc938ded5529ce5955f8246,Bacteria,Planctomycetes,,,,,,Planctomycetes
5c5f98ab65678b16dc94f7544219ba64,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,,Tenacibaculum
85da09c032b932240a7d17fb313707d9,Bacteria,Planctomycetes,,,,,,Planctomycetes
e6b18ade0b104c5a944be964312116ad,Bacteria,Bacteroidetes,Bacteroidia,,,,,Bacteroidia
8678314177b344504534f0b581ab5643,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira,,Candidatus Megaira
3f98c0ac658afd4661711ef263d2e91b,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,,R76-B128
05b901aa2f9551d437386142e432f848,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureicoccus,,Aureicoccus
80619b7b897429956681604b156ddc78,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
7c4ddf0d52cf107d0d2fdc5790fae146,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,,,SAR116 clade
bce403768e777ad713d7278da9fccb4a,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,,Rubritalea
b373114ff695b5cdd898b6efd2b24ade,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium PCC-6307,unidentified marine bacterioplankton,unidentified marine bacterioplankton
c98bcfa713b7d86b60cfa90cf593b4b3,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter,,Lutibacter
e4f84d3191b50ef498a0016a54255306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,Paracoccus
275bfa83b07faeb642c7dac42fcded5b,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,,Iamia
530b8d7f019bf629bfa6ecf00ca79089,Bacteria,Proteobacteria,,,,,,Proteobacteria
06abd194dd6665ca15d7e4c41b2ce5ea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
b0e29611b10fa1605ebba2490ecd2436,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
8667ba00869d7abae46f4053c1b08f7f,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter,,Oceanobacter
f15f345554a47bdf3a47d7db61120d78,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
36c001a00ff3a5304c72bfbd53dacf2e,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,,Nitrospina
dcbc6487438f9dad8be858663a28bb59,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
676826dcd85fdfdc19cbcee284dc6778,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,,CL500-3
2bed44ac5b5618c883a4f2051037ff45,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,,Oleiphilus
9f895d774fc4e521d25aca08ca5d1122,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
603ec1b2354278d42062d9757b2d04ee,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,[Cytophaga] xylanolytica group,,[Cytophaga] xylanolytica group
14ea39f941260d5da2bb3ab0287e5c3e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
939d7ed68d9c3c9ae07ddf84328f452e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,,NS5 marine group
9b59d324d2beda962f539073e1f2b643,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,Verrucomicrobiaceae
62ee9a1851bf9bf87bac1073c5309469,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Coraliomargarita,,Coraliomargarita
e553a4eba652ab604ed9abc66c078268,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,,NS4 marine group
9775dd8bbc76e65781081c268471ca3a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,,Muricauda
b59ad6318dfa4152a5e81a8182807e5d,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,,Sandaracinus
2a61e6b0dae464749fd90ca43dbdcb7e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquamicrobium,,Aquamicrobium
540b4a5d066b0aabd0947d4068b0ee3a,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,,Desulfobulbaceae
f1e34308d952529287ada31976faec95,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,OLB12
4e7d41ada4190df1f56d29260b6fae9a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
9f7749b8adac3326ec2b2e6099532a2b,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
0c279d71bf533c413a4bd810b9a30325,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
a00decaff7aad57eb587ab6e7fdf7193,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
d0e4c8bca1b16c4561c6fb908e71a3de,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,,SAR86 clade
c22f22925980cba8436564e9849c8c4e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
63bc84b0374f1a80950b34de70d0b1ae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,,Maribacter
db6844cf4aa1d285552369e3ed551f64,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,,Pseudahrensia
02e75e85ecc1e5d43da64af623dca4e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,,Oceanicella
1676de4d93ba2f4afc9d51ceaa7a9cd3,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
35cb8b87c0616d6d1f34816e8d9b275c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,Sphingopyxis
680a4a82c9ddf8cf90071d15120f6141,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Inhella,,Inhella
48dfdd01a4020c88edcf9c28e708fd4b,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,OLB8,,OLB8
46003785ba2bab5ba00cdc20ae77c24b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus
9b9ecbdca7ee86029b2f7b5e15358b9a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,,Robiginitomaculum
d6e3d3b25aee79e01cb964389b113c50,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,,Roseovarius
3804579f01ec60b20a61f4dc98c3de55,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,,Marixanthomonas
a1ca6940652e76337fe8b05093267e97,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,,,Unknown Family
9ba6a6f40ba6aed88d04f0ddcc4c7120,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,MWH-CFBk5,,,MWH-CFBk5
59122b542440ef71e3074678098192d1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,,,Neisseriaceae
bdaf26f28dce911006147f4d049161aa,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
73dfe0d64d325ffb69913dfb3711cb10,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,,Halieaceae
dcc533b55220ec054100b14978ae0ae2,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,Bdellovibrio
f2385bedd0464dbcf68a832625a0e1c5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade IV,,,Clade IV
cd2ef0af402a7ef154c69be6fc021811,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
ac5c43d476738fcce4c9726a24761f6b,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
8b095bfdc4027e2b684d634ac5c848f4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
e29fe2880dff59cdba7c76022d36795b,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Geitlerinemaceae,Geitlerinema PCC-7105,,Geitlerinema PCC-7105
58603523fc1dcc800f65b96da44f5b36,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
20268b0877b1512ee4550aac5f4af2b3,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,,SM1A02
5dd8506011dc7a0463b56e3d6ca5e8cf,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,,Lentimonas
72143fd9e63fe40c1258948d2f0d79c3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ia,,Clade Ia
89364a32ef025eefb824f3f2fd7c3f25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,,Ascidiaceihabitans
a381f0333e4b087bbf5bf606bcb0a631,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,,hgcI clade
aed9bee1cef9f1fba168da6faf1c6943,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,,Woeseia
e50bc748c5cea46abfba8a590cf5add6,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
2ca3722e57ddc636dc6134f5ea11c151,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 23,,Subgroup 23
9d86c166f44dc37a90e890b8aa2f2bb3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
d02afd974f165574445de30dbd330c03,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
b7da61d4e5ae4b804d8a750af80057d0,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Cylindrospermopsis CRJ1,,Cylindrospermopsis CRJ1
0be19e6b0e0b5f1b06463750a2ca7385,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,OLB8,,OLB8
09b19619601a371b01a8a9d57e740cb6,Bacteria,Latescibacteria,,,,,,Latescibacteria
4841d4fb96316c5b9ea857544cb4e91e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
db9aa6f2a69bb97449479aa14c344de9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Fluviicoccus,,Fluviicoccus
16d22bd7877a40755a4606bf7c5e5f9c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudophaeobacter,Pseudophaeobacter arcticus,Pseudophaeobacter arcticus
b488f1a15551cec825bc829f403c7368,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
aa0205867f68b432981ad84347615c3f,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081 sediment group,,Sva0081 sediment group
d4dfd93e12cb14d8a3c80895c051c131,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
defdcf17aa524c8b3518c8066620c38b,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,,Aquicella
083fdad20b6ceba322296036141d0a7d,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,env.OPS 17
96ad8564825d6b270cc2b7ea82a46e54,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,,Hyphomicrobiaceae
171a4f39bea4a479bcd1a0488ac1bb26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
9afe1ba707b9e75a0ba6b5cfd5d407f1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
9849a4c5a17651835985571761bbd114,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,Arenibacter palladensis,Arenibacter palladensis
2cccc7396d590627e0ade93d72bf89fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
ce2146198ade0699286219e7792abe47,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,,,Rhizobiales Incertae Sedis
4cd764b436b495cf9e176181b216e45d,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
ce7b9c29dd35fe3859eb67a5f5458d37,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,,Portibacter
a0c1a77d9acfae8d66dfb04e0e4d1d84,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,,Hyphomicrobiaceae
d8566f098c131b3fda6348333250b0ab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
9a36255323043dc9739007bb769a9e33,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,Saccharimonadales
14c7a8835e44f5e814dbfb7452877dc0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Martelella,,Martelella
1f40afba03a34df0c4bbbf318f28a4f7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,,Aquimarina
3ed145a6a90b6e7fc467afa281cb76be,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,,,Prolixibacteraceae
60e2e500caea157083afa0e7994e7656,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,,,Nannocystaceae
1a3ebf83661b26d7899ed765fba38727,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,Terrimonas
b500defc21f0932ee1c036f425ccf1c6,Bacteria,Planctomycetes,vadinHA49,,,,,vadinHA49
3e3c525ad832ff220139a905c30c661d,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
69456b706bb8d9b1987c13d809e8293e,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
500adb60c7056962ec6c36511b871a67,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,Rickettsiales
6b76427a0f8111cebe8c141c837b33ba,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
cc3701a60725938b8f38a0b3991c8622,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Roseimaritima,,Roseimaritima
0ea6bee08c087805c6ca5e638c12a71f,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,Methylotenera
1a1ba58dd8be1239fe1a74d68db9f47d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
736b58709f97f3afb151ded3ac231812,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,Fluviicola
66f0cb5de5394a0a5cd2f1a96ee84ea0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,Gordonia
7ee83e0b436e9076928d3b62e7ec7194,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,,Adhaeribacter
f3a9cb8076ff3f0267c2d0e523a6facb,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,,Altererythrobacter
73662c52701b3da7755cb4786cf052dc,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,Leucobacter
b46f84be265dc1b983ee030157f17331,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,,Reichenbachiella
fac2642ca0b9a58dbe84247f89a81a90,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,Balneola,,Balneola
4cd348b70888f8173c7a49d66d6916d8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
769e7fb25c1ed1924c859c1dbc19b1b8,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,,Pseudohongiella
f05e074f0f74cced585107e8c36be895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Pelagibius,,Pelagibius
2e1f83417e4bfdb872e49049bbb50277,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
3d7ecd119db2e3b636b8fb3a193e8559,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
f912448842cd04ce2820a3f35ad8f655,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
5814cb9e28f4173b50e5559e387900b2,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,,Sva0996 marine group
09e001b592afa7c54186b4bd0f7fd237,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,Betaproteobacteriales
1a168e18fe514fe4040532a3085c4ce4,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
48cc8977d2f62f22558655e3a53d2300,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,metagenome,metagenome,,metagenome
d5e71f61379d5ec7540dfade8b410f2d,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
298dd2b6927d64ce6269dd187846a5c9,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,,NB1-j
581f12f75e1f570903f030a333652953,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,,Rubritalea
d8447d0ea1a2794d0f2302eab527bb3e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Cytophaga sp. I-545,Cytophaga sp. I-545
3d6da4853055ccfc80db03cefee88f5a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,Sphingomonas
fdc092936742f67902d3ebc81a2c1566,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans,,Lacihabitans
